Tags,Vendor,Title,Handle,Body (HTML),Variant Price,Length,Length Unit,Width,Width Unit,Thickness,Thickness Unit,Variant Weight,Variant Weight Unit,URL,Image Src,Image Position
undefined,undefined,undefined,887-tropi-cool-100-silicone-white-roof-coating-475-gal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/854c1099-109d-4f8a-bc37-5b8cd0b173bb/main/1280x720/53s536ms/match/image.jpg?pubId=66036796001,4
undefined,undefined,undefined,887-tropi-cool-100-silicone-white-roof-coating-475-gal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/854c1099-109d-4f8a-bc37-5b8cd0b173bb/main/1280x720/53s536ms/match/image.jpg?pubId=66036796001,5
undefined,undefined,undefined,887-tropi-cool-100-silicone-white-roof-coating-475-gal,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/854c1099-109d-4f8a-bc37-5b8cd0b173bb/main/1280x720/53s536ms/match/image.jpg?pubId=66036796001,6
"""Building Materials,Ladders,Step Stools""",Gorilla Ladders,3-Step Steel Lightweight Step Stool Ladder 225 lbs. Load Capacity Type II Duty Rating (9ft. Reach Height),3-step-steel-lightweight-step-stool-ladder-225-lbs-load-capacity-type-ii-duty-rating-(9ft-reach-height),undefined,39.88,,undefined,17.5,in,,undefined,14.1,lb,https://www.homedepot.com/p/Gorilla-Ladders-3-Step-Steel-Lightweight-Step-Stool-Ladder-225-lbs-Load-Capacity-Type-II-Duty-Rating-9ft-Reach-Height-GLS-3-2/310833692,https://images.thdstatic.com/productImages/b444f634-e3d0-4666-a0a3-a681c89bb8dc/svn/gorilla-ladders-step-stools-gls-3-2-64_600.jpg,1
undefined,undefined,undefined,3-step-steel-lightweight-step-stool-ladder-225-lbs-load-capacity-type-ii-duty-rating-(9ft-reach-height),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/ad4d19b8-f8e0-4c35-b6e4-a1b804503d02/svn/gorilla-ladders-step-stools-gls-3-2-e1_600.jpg,2
undefined,undefined,undefined,3-step-steel-lightweight-step-stool-ladder-225-lbs-load-capacity-type-ii-duty-rating-(9ft-reach-height),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/3354df9b-6185-48ed-bda3-c783e12452fe/svn/gorilla-ladders-step-stools-gls-3-2-40_600.jpg,3
undefined,undefined,undefined,3-step-steel-lightweight-step-stool-ladder-225-lbs-load-capacity-type-ii-duty-rating-(9ft-reach-height),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/5a4ccc51-fe66-4280-b75a-11ce9ce3864c/svn/gorilla-ladders-step-stools-gls-3-2-a0_600.jpg,4
undefined,undefined,undefined,3-step-steel-lightweight-step-stool-ladder-225-lbs-load-capacity-type-ii-duty-rating-(9ft-reach-height),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/1e127a12-065b-4669-b74c-0eef6f8236f7/svn/gorilla-ladders-step-stools-gls-3-2-1d_600.jpg,5
undefined,undefined,undefined,3-step-steel-lightweight-step-stool-ladder-225-lbs-load-capacity-type-ii-duty-rating-(9ft-reach-height),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/3fcdc015-0f08-490d-aa84-e46a9519da19/svn/gorilla-ladders-step-stools-gls-3-2-66_600.jpg,6
"""Building Materials,Ladders,Step Ladders""",Werner,6 ft. Fiberglass Step Ladder (10 ft. Reach Height) with 300 lb. Load Capacity Type IA Duty Rating,6-ft-fiberglass-step-ladder-(10-ft-reach-height)-with-300-lb-load-capacity-type-ia-duty-rating,undefined,99.97,,undefined,23.34,in,,undefined,22,lb,https://www.homedepot.com/p/Werner-6-ft-Fiberglass-Step-Ladder-10-ft-Reach-Height-with-300-lb-Load-Capacity-Type-IA-Duty-Rating-NXT1A06/100662617,https://images.thdstatic.com/productImages/7da4b2a5-bf0d-426f-886a-06596ce5efff/svn/werner-step-ladders-nxt1a06-64_600.jpg,1
