"Tags","Vendor","Title","Handle","Body (HTML)","Variant Price","Length","Length Unit","Width","Width Unit","Thickness","Thickness Unit","Variant Weight","Variant Weight Unit","URL","Image Src","Image Position"
"undefined","undefined","undefined","265-in-w-x-18-in-d-standard-duty-4-drawer-rolling-tool-cabinet-in-gloss-black","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/2ad96b62-35a1-4f8a-8c96-4498858412f0/svn/gloss-black-husky-tool-cabinets-hkst98066bk-1d_600.jpg","2"
"undefined","undefined","undefined","265-in-w-x-18-in-d-standard-duty-4-drawer-rolling-tool-cabinet-in-gloss-black","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/414cdac3-0747-4a7f-8c73-596db3249040/svn/gloss-black-husky-tool-cabinets-hkst98066bk-66_600.jpg","3"
"undefined","undefined","undefined","265-in-w-x-18-in-d-standard-duty-4-drawer-rolling-tool-cabinet-in-gloss-black","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/c1f7eba1-e416-4b9d-97d0-a97e4349bb6c/svn/gloss-black-husky-tool-cabinets-hkst98066bk-c3_600.jpg","4"
"undefined","undefined","undefined","265-in-w-x-18-in-d-standard-duty-4-drawer-rolling-tool-cabinet-in-gloss-black","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/2ad08529-1a37-41bc-a632-5dbf6782ecf4/svn/gloss-black-husky-tool-cabinets-hkst98066bk-4f_600.jpg","5"
"undefined","undefined","undefined","265-in-w-x-18-in-d-standard-duty-4-drawer-rolling-tool-cabinet-in-gloss-black","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/1a013ceb-714d-4962-87b6-122638e5ccc1/svn/gloss-black-husky-tool-cabinets-hkst98066bk-1f_600.jpg","6"
"""Tools,Shop Vacuums,Shop Vacuum Filters""","DEWALT","3-Pack Disposable Bag and HEPA Cartridge Filter Combo Pack for 6-10 Gallon Wet/Dry Vacuums","3-pack-disposable-bag-and-hepa-cartridge-filter-combo-pack-for-6-10-gallon-wetdry-vacuums","<div class=""sui-flex sui-flex-col sui-gap-4""><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>The DeWalt Disposable 3-Pack bag and HEPA Dust Cartridge Filter combo pack feature essential accessories for your DeWalt 6-10 Gallon wet/dry vacuum all at a discounted price. With our three-pack of disposable bags, you can effortlessly handle heavy-duty messes and fine debris, making cleanups a breeze. These bags are not only highly effective but also remarkably easy to install, ensuring convenience with every use. Paired with our standard cartridge filter, which is both reusable and washable, this combo guarantees exceptional filtration performance. The filter captures particles as small as 0.3 microns with an impressive 99.97% efficiency, providing you with superior cleaning results. This combo pack comes at a reduced price compared to buying the accessories separately.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Convenient combo pack includes DeWalt Disposable Bag 3-Pack  and HEPA Cartridge Filter together at a discounted price</span></li><li data-testid=""bullet-list-item""><span>Compatible with DeWalt 6-10 Gallon Wet/Dry vacuums</span></li><li data-testid=""bullet-list-item""><span>The DeWalt Disposable Bags 3-Pack (DXVA19-4101) effortlessly handles heavy-duty messes and fine debris, making cleanups a breeze.</span></li><li data-testid=""bullet-list-item""><span>The DeWalt HEPA Cartridge Filter (DXVC6914) is reusable and washable, capturing particles as small as 0.3 microns with an impressive 99.97% efficiency, providing you with superior cleaning results.</span></li><li data-testid=""bullet-list-item""><span>Easy to install, ensuring convenience with every use.</span></li><li data-testid=""bullet-list-item""><span>This combo pack offers excellent value, saving you money compared to buying the accessories separately.</span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 327995591</span><span><span>Internet #:</span> 810941033933</span><span><span>Model #:</span> 6914-4101</span></div>","39.99","","undefined","12","in","","undefined","4","lb","https://www.homedepot.com/p/DEWALT-3-Pack-Disposable-Bag-and-HEPA-Cartridge-Filter-Combo-Pack-for-6-10-Gallon-Wet-Dry-Vacuums-6914-4101/327995591","https://images.thdstatic.com/productImages/9048fb4e-9f5d-4495-8de2-e85504b07105/svn/dewalt-shop-vacuum-attachments-6914-4101-64_600.jpg","1"
"undefined","undefined","undefined","3-pack-disposable-bag-and-hepa-cartridge-filter-combo-pack-for-6-10-gallon-wetdry-vacuums","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/43c213d6-aa88-4880-b4cd-f14d86a38452/svn/dewalt-shop-vacuum-attachments-6914-4101-c3_600.jpg","2"
"undefined","undefined","undefined","3-pack-disposable-bag-and-hepa-cartridge-filter-combo-pack-for-6-10-gallon-wetdry-vacuums","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/e9a061e6-5c57-4c51-888b-4c07d1f3c003/svn/dewalt-shop-vacuum-attachments-6914-4101-4f_600.jpg","3"
"undefined","undefined","undefined","3-pack-disposable-bag-and-hepa-cartridge-filter-combo-pack-for-6-10-gallon-wetdry-vacuums","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/5433514e-679d-4a33-89ab-b745c54791c8/svn/dewalt-shop-vacuum-attachments-6914-4101-1f_600.jpg","4"
"undefined","undefined","undefined","3-pack-disposable-bag-and-hepa-cartridge-filter-combo-pack-for-6-10-gallon-wetdry-vacuums","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/6350994c-bc2e-452c-8b27-d440721fa875/svn/dewalt-shop-vacuum-attachments-6914-4101-44_600.jpg","5"
"undefined","undefined","undefined","3-pack-disposable-bag-and-hepa-cartridge-filter-combo-pack-for-6-10-gallon-wetdry-vacuums","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/32e165a1-2f99-4afc-b975-0e53d76c10da/svn/dewalt-shop-vacuum-attachments-6914-4101-fa_600.jpg","6"
"""Tools,Safety & Security,Safes,Lock Boxes,Key Lock Boxes""","Master Lock","Large Key Lockbox, Combination Dials, Removable Shackle","large-key-lockbox-combination-dials-removable-shackle","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Key lockbox fits more cards, fobs or large keys</span></li><li data-testid=""bullet-list-item""><span>Removable lockbox shackle fits most doorknobs, gates or sheds</span></li><li data-testid=""bullet-list-item""><span>Key box dials are easy to grip, read and turn</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>This easy-to-use key lockbox makes sure anyone who needs access to a property can get in, without compromising security. This is more than a lock box for keys, including room for large keys, fobs, and cards, it can provide controlled access to homes, Airbnbs/Vrbos, real estate properties and more, any time, no matter who's there. The removable shackle makes it easy to install in many locations. Simplify life by controlling access and always knowing exactly where the keys are. As an add-on, an optional tether (sold separately) keeps keys secured to lock box and able to reach the lock. The large, ergonomic, weatherproof dials make getting inside a breeze for routine guests and visitors or in the case of an emergency or failed security system.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Key lockbox fits cards, fobs or large keys</span></li><li data-testid=""bullet-list-item""><span>Lockbox installs easily, wherever needed with removable shackle</span></li><li data-testid=""bullet-list-item""><span>Easy to use, small lockbox opens easy and fast with 1-step</span></li><li data-testid=""bullet-list-item""><span>Keep properties looking nice with rubber bumper to protect surfaces</span></li><li data-testid=""bullet-list-item""><span>Bin design keeps items in place without jamming</span></li><li data-testid=""bullet-list-item""><span>Outdoor lockbox includes weather-resistant cover</span></li><li data-testid=""bullet-list-item""><span>Compatible with optional key tether means never losing track of keys (sold separately)</span></li><li data-testid=""bullet-list-item""><span>7.7 in. x 3 in. x 2.2 in. key lock box body</span></li><li data-testid=""bullet-list-item""><span>1.8 in. x 1.4 in. shackle with 4 in. Dia</span></li><li data-testid=""bullet-list-item""><span>2.2 in. x 7.7 in. x 3.0 in. 1.4400 lbs.</span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 326761657</span><span><span>Internet #:</span> 071649365485</span><span><span>Model #:</span> 5480DHC</span></div>","47.98","","undefined","3","in","","undefined","1.2","lb","https://www.homedepot.com/p/Master-Lock-Large-Key-Lockbox-Combination-Dials-Removable-Shackle-5480DHC/326761657","https://images.thdstatic.com/productImages/c9e57658-e957-43c5-9bd4-b6474493e436/svn/master-lock-key-lock-boxes-5480dhc-64_600.jpg","1"
"undefined","undefined","undefined","large-key-lockbox-combination-dials-removable-shackle","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/5d6624d7-57ac-465f-849f-d3aeb781d5a8/svn/master-lock-key-lock-boxes-5480dhc-40_600.jpg","2"
"undefined","undefined","undefined","large-key-lockbox-combination-dials-removable-shackle","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/615cff04-3484-49a2-8c8d-34d53c092ee8/main/1280x720/51s957ms/match/image.jpg?pubId=66036796001","3"
"undefined","undefined","undefined","large-key-lockbox-combination-dials-removable-shackle","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/615cff04-3484-49a2-8c8d-34d53c092ee8/main/1280x720/51s957ms/match/image.jpg?pubId=66036796001","4"
"undefined","undefined","undefined","large-key-lockbox-combination-dials-removable-shackle","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/615cff04-3484-49a2-8c8d-34d53c092ee8/main/1280x720/51s957ms/match/image.jpg?pubId=66036796001","5"
"undefined","undefined","undefined","large-key-lockbox-combination-dials-removable-shackle","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/615cff04-3484-49a2-8c8d-34d53c092ee8/main/1280x720/51s957ms/match/image.jpg?pubId=66036796001","6"
"""Tools,Hand Tools,Hand Tool Sets,Ratchet & Socket Sets""","Milwaukee","3/8 in. and 1/4 in. Drive SAE/Metric Ratchet and Socket Mechanics Tool Set with PACKOUT Case (106-Piece)","38-in-and-14-in-drive-saemetric-ratchet-and-socket-mechanics-tool-set-with-packout-case-(106-piece)","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>106PC Ratchet/Socket Set &amp; PACKOUT Low-Profile Organizer</span></li><li data-testid=""bullet-list-item""><span>90 tooth ratchet design with 4° arc swing for tight work spaces</span></li><li data-testid=""bullet-list-item""><span>Low-Profile Organizer is compatible with all PACKOUT products</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>This Milwaukee Combo Kit features a 90-tooth ratchet tool that provides 4 degree of arc swing and a slim profile for work in tighter spaces. The included ratchet and socket set has FOUR FLAT Sides that prevent rolling and are wrench compatible. Sizes are stamped into each socket for easy-to-read visibility. Users can keep both the SAE and Metric 56-piece. and 50-piece 1/4 in. Drive Ratchet and Socket Sets organized in the included PACKOUT Compact Low-Profile Organizer with a clear top for easy identification of parts at a glance. This PACKOUT Organizer is IP65 rated and built from impact-resistant materials for durability on and off the jobsite. The Low-Profile Organizer is part of the Milwaukee PACKOUT Modular Storage System, allowing users to custom build storage systems to easily transport and organize their tools and accessories. This Milwaukee Combo Kit includes a 106 total pieces: a 56-Piece 3/8 in. Drive Ratchet and Socket Set (48-22-9008), a 50-Piece 1/4 in. Drive Ratchet and Socket Set (48-22-9004), and a PACKOUT Low-Profile Organizer (48-22-8431).</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Ratchet has 90 tooth design with 4 degree arc swing for tight work spaces</span></li><li data-testid=""bullet-list-item""><span>Ratchet and socket set with slim profile ratchet</span></li><li data-testid=""bullet-list-item""><span>Ratchet has a flush directional lever</span></li><li data-testid=""bullet-list-item""><span>Sockets with 4-flat sides to deter rolling</span></li><li data-testid=""bullet-list-item""><span>Wrench-ready sockets with 4-flat sides</span></li><li data-testid=""bullet-list-item""><span>Sockets with stamped sizes</span></li><li data-testid=""bullet-list-item""><span>PACKOUT organizer has an Impact resisitant body</span></li><li data-testid=""bullet-list-item""><span>PACKOUT organizer has a IP65 rated protection</span></li><li data-testid=""bullet-list-item""><span>PACKOUT organizer has clear top for easy identification of contents</span></li><li data-testid=""bullet-list-item""><span>PACKOUT organizer has heavy-duty latches</span></li><li data-testid=""bullet-list-item""><span>PACKOUT organizer has reinforced hinge</span></li><li data-testid=""bullet-list-item""><span>Included: 56-piece 3/8 in. Drive Ratchet and Socket Set (48-22-9008), 50-piece 1/4 in. Drive Ratchet and Socket Set (48-22-9004), and PACKOUT Low-Profile Organizer (48-22-8431)</span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/b/Milwaukee/N-5yc1vZzv"" target=""_blank"" style=""color:#F96302;"">Shop All Milwaukee Tools</a></span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 313128236</span><span><span>Internet #:</span> 045242576074</span><span><span>Model #:</span> 48-22-9486</span></div>","249","","undefined","","undefined","","undefined","","undefined","https://www.homedepot.com/p/Milwaukee-3-8-in-and-1-4-in-Drive-SAE-Metric-Ratchet-and-Socket-Mechanics-Tool-Set-with-PACKOUT-Case-106-Piece-48-22-9486/313128236","https://images.thdstatic.com/productImages/eebb6550-d4aa-494a-b192-55e946465724/svn/milwaukee-ratchet-socket-sets-48-22-9486-64_600.jpg","1"
"undefined","undefined","undefined","38-in-and-14-in-drive-saemetric-ratchet-and-socket-mechanics-tool-set-with-packout-case-(106-piece)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/7b7b589e-17fa-425d-833c-302f0706e57b/svn/milwaukee-ratchet-socket-sets-48-22-9486-e1_600.jpg","2"
"undefined","undefined","undefined","38-in-and-14-in-drive-saemetric-ratchet-and-socket-mechanics-tool-set-with-packout-case-(106-piece)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/20f6e8e6-098f-4fed-bada-78f61560cd67/6bf44f70-9b69-4ce5-8726-28dfd72919a0/1280x720/match/image.jpg?pubId=66036796001","3"
"undefined","undefined","undefined","38-in-and-14-in-drive-saemetric-ratchet-and-socket-mechanics-tool-set-with-packout-case-(106-piece)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/20f6e8e6-098f-4fed-bada-78f61560cd67/6bf44f70-9b69-4ce5-8726-28dfd72919a0/1280x720/match/image.jpg?pubId=66036796001","4"
"undefined","undefined","undefined","38-in-and-14-in-drive-saemetric-ratchet-and-socket-mechanics-tool-set-with-packout-case-(106-piece)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/20f6e8e6-098f-4fed-bada-78f61560cd67/6bf44f70-9b69-4ce5-8726-28dfd72919a0/1280x720/match/image.jpg?pubId=66036796001","5"
"undefined","undefined","undefined","38-in-and-14-in-drive-saemetric-ratchet-and-socket-mechanics-tool-set-with-packout-case-(106-piece)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/20f6e8e6-098f-4fed-bada-78f61560cd67/6bf44f70-9b69-4ce5-8726-28dfd72919a0/1280x720/match/image.jpg?pubId=66036796001","6"
"""Tools,Power Tools,Impact Wrenches""","Milwaukee","M18 18V Lithium-Ion Brushless Cordless 1/2 in. Impact Wrench with Friction Ring Kit","m18-18v-lithium-ion-brushless-cordless-12-in-impact-wrench-with-friction-ring-kit","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>REDLINK™ technology delivers performance &amp; protection</span></li><li data-testid=""bullet-list-item""><span>801 ft-lbs of fastening torque, 1,200 ft-lbs of nut busting</span></li><li data-testid=""bullet-list-item""><span>1/2"" friction ring anvil for quick and easy socket changes</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>The MILWAUKEE M18 Brushless ½"" High Torque Impact Wrench delivers faster driving speeds and increased productivity without the hassle of a cord. The brushless motor delivers 1750 RPMs &amp; 2000 IPMs, optimized for driving lag bolts and concrete anchors on the jobsite. Paired with REDLINK technology and the REDLITHIUM XC4.0Ah battery, the Brushless High Torque will be able to drive (35) 6"" x ½"" lag bolts into pressure-treated lumber. A 1/2"" anvil with friction ring will allow users quick and easy socket changes and onboard LED light for greater visibility.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>REDLINK Intelligence: Provides optimized performance and overload protection using total system communication between tool, battery and charger.</span></li><li data-testid=""bullet-list-item""><span>Up to 800 ft-lbs of fastening torque &amp; 1,200 ft-lbs of nut busting torque</span></li><li data-testid=""bullet-list-item""><span>The 1/2"" friction ring anvil allows quick one handed socket changes</span></li><li data-testid=""bullet-list-item""><span>Brushless motor delivers maximum power and longer motor life</span></li><li data-testid=""bullet-list-item""><span>The Variable Speed Trigger allows for 0 - 1,750 RPM &amp; 0 - 2,000 IPM for maximum control</span></li><li data-testid=""bullet-list-item""><span>Integrated LED Light</span></li><li data-testid=""bullet-list-item""><span>REDLITHIUM XC4.0 Battery Pack: Provides superior pack construction, more work per charge and more work over the life of the pack than competitive batteries.</span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/c/electronics_recycling_programs"" style=""color:#F96302;"" target=""_blank"">Click here for more information on Electronic Recycling Programs</a></span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 325480872</span><span><span>Internet #:</span> 045242745586</span><span><span>Model #:</span> 2666-21B</span></div>","249","","undefined","3.24","in","","undefined","5.9","lb","https://www.homedepot.com/p/Milwaukee-M18-18V-Lithium-Ion-Brushless-Cordless-1-2-in-Impact-Wrench-with-Friction-Ring-Kit-2666-21B/325480872","https://images.thdstatic.com/productImages/a2705f01-f9f4-4e60-883e-14dd70b287a2/svn/milwaukee-impact-wrenches-2666-21b-64_600.jpg","1"
"undefined","undefined","undefined","m18-18v-lithium-ion-brushless-cordless-12-in-impact-wrench-with-friction-ring-kit","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/ae134598-9d7d-4f9a-a6e6-3cb10e428d3d/svn/milwaukee-impact-wrenches-2666-21b-e1_600.jpg","2"
"undefined","undefined","undefined","m18-18v-lithium-ion-brushless-cordless-12-in-impact-wrench-with-friction-ring-kit","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/a63c9d92-803f-4cfa-a804-86f44c5877b3/svn/milwaukee-impact-wrenches-2666-21b-40_600.jpg","3"
"undefined","undefined","undefined","m18-18v-lithium-ion-brushless-cordless-12-in-impact-wrench-with-friction-ring-kit","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/026abd48-835b-4c09-a8aa-74ee30cada72/svn/milwaukee-impact-wrenches-2666-21b-a0_600.jpg","4"
"undefined","undefined","undefined","m18-18v-lithium-ion-brushless-cordless-12-in-impact-wrench-with-friction-ring-kit","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/8ede1dbf-e54c-4d11-872a-71db4ba5b232/svn/milwaukee-impact-wrenches-2666-21b-1d_600.jpg","5"
"undefined","undefined","undefined","m18-18v-lithium-ion-brushless-cordless-12-in-impact-wrench-with-friction-ring-kit","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/26de8e68-90b3-40be-91e7-7f88706f318f/svn/milwaukee-impact-wrenches-2666-21b-66_600.jpg","6"
